show_id,name
s7176,
s7177,Mike Clattenburg
s7178,"Norm Hiscock, Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells"
s7179,Mike Clattenburg
s7180,Mike Clattenburg
s7181,Sukum Maetawanitch
s7182,Sang-ho Yeon
s7183,Danny Boyle
s7184,Jeffrey Nachmanoff
s7185,
s7186,Adam Leon
s7187,Wally Pfister
s7188,
s7189,Michael Del Monte
s7190,
s7191,
s7192,
s7193,
s7194,
s7195,
s7196,
s7197,Stephen Daldry
s7198,Richard Bates Jr.
s7199,
s7200,Bedran GÃ¼zel
s7201,
s7202,White Trash Tyler
s7203,Paul Solet
s7204,Sam Hobkinson
s7205,
s7206,"Jon Reiner, Brad Rothschild"
s7207,
s7208,Ron Underwood
s7209,S.S. Wilson
s7210,Brent Maddock
s7211,S.S. Wilson
s7212,Don Michael Paul
s7213,Don Michael Paul
s7214,Don Michael Paul
s7215,Adam Smith
s7216,David Paul Meyer
s7217,David Paul Meyer
s7218,
s7219,
s7220,
s7221,Renuka Shahane
s7222,
s7223,Shyam Benegal
s7224,Mukul Anand
s7225,
s7226,
s7227,Jitender Pawar
s7228,John Hillcoat
s7229,J.C. Chandor
s7230,"Jesse V. Johnson, Jesse Johnson"
s7231,Richard Michaels
s7232,Nicholas Zeig-Owens
s7233,
s7234,Joel Crawford
s7235,
s7236,"Shaul Schwarz, Christina Clusiau"
s7237,
s7238,
s7239,
s7240,Tekin Girgin
s7241,Pramod Pawar
s7242,
s7243,Henry Hathaway
s7244,Jeff Wadlow
s7245,Preston A. Whitmore II
s7246,
s7247,"Mark Thornton, Todd Kauffman"
s7248,
s7249,
s7250,
s7251,
s7252,
s7253,
s7254,
s7255,
s7256,"Todd Kauffman, Mark Thornton"
s7257,Jay Roach
s7258,
s7259,Nick Simon
s7260,Milind Dhaimade
s7261,
s7262,Eli Craig
s7263,Chandrakant Kulkarni
s7264,Kabir Sadanand
s7265,Mfanelo Ngoma
s7266,Mana Yasuda
s7267,
s7268,Jung Ji-woo
s7269,"Frank Capra, John Huston, Hugh Stewart, Roy Boulting, Anthony Veiller"
s7270,
s7271,David Soren
s7272,
s7273,Burak Aksak
s7274,
s7275,
s7276,Kevin Smith
s7277,
s7278,Hidetaka Inazuka
s7279,
s7280,Daniel Calparsoro
s7281,
s7282,To-hoi Kong
s7283,Buz Wallick
s7284,
s7285,
s7286,"Ãlvaro Longoria, Gerardo Olivares"
s7287,
s7288,Gary Young
s7289,Kim Nguyen
s7290,
s7291,
s7292,"Susan Lambert, Stefan Moore"
s7293,
s7294,James Toback
s7295,Pawan Kumar
s7296,Derick Cabrido
s7297,Vikramaditya Motwane
s7298,Abhishek Chaubey
s7299,Anurag Kashyap
s7300,Sachin Kamlakar Khot
s7301,
s7302,
s7303,Naresh Saigal
s7304,
s7305,
s7306,
s7307,
s7308,Francesco Lettieri
s7309,
s7310,Venkatesh Maha
s7311,Prashant Nair
s7312,Claude Lelouch
s7313,Benedict Andrews
s7314,Mick Grogan
s7315,Paul Feig
s7316,Michael Mazzola
s7317,
s7318,
s7319,
s7320,Claire Scanlon
s7321,Jota Linares
s7322,Svati Chakravarty Bhatkal
s7323,AgustÃ­ Villaronga
s7324,
s7325,"Paul Taublieb, Jon Freeman"
s7326,Ahmed Zain
s7327,Prentice Penny
s7328,Zuko Nodada
s7329,"Josh Safdie, Benny Safdie"
s7330,"Daniel Lindsay, T.J. Martin"
s7331,Chris Burkard
s7332,Dan Forrer
s7333,
s7334,Philippe Aractingi
s7335,Archie Borders
s7336,Younuts!
s7337,Babak Anvari
s7338,Jonathan Glazer
s7339,
s7340,Leslie Small
s7341,Erik Canuel
s7342,
s7343,John Ford
s7344,Juan JosÃ© Campanella
s7345,Cathy Garcia-Molina
s7346,Paul Andrew Williams
s7347,Levan Gabriadze
s7348,Renzil D'Silva
s7349,Brie Larson
s7350,Sanjay Patel
s7351,
s7352,Jaume Collet-Serra
s7353,David GalÃ¡n Galindo
s7354,Nopparoj Chotmunkongsit
s7355,
s7356,
s7357,
s7358,Jennifer Brea
s7359,
s7360,Sherif Mandour
s7361,
s7362,
s7363,Linda Otto
s7364,
s7365,Tom Barton-Humphreys
s7366,
s7367,Zoe BerriatÃºa
s7368,Jason Reitman
s7369,Tope Oshin
s7370,
s7371,"Nate Adams, Adam Carolla"
s7372,Udai Singh Pawar
s7373,Vijay Kumar
s7374,Pradeep Verma
s7375,Hayden Guppy
s7376,Rene Liu
s7377,Mohamed Hamdy
s7378,Mario Van Peebles
s7379,Manu Ashokan
s7380,James McTeigue
s7381,
s7382,
s7383,
s7384,
s7385,
s7386,Inma Torrente
s7387,
s7388,
s7389,
s7390,Oz Rodriguez
s7391,
s7392,Manoj Beedha
s7393,Pete Travis
s7394,Anoop Sathyan
s7395,Akin Omotoso
s7396,Ram Gopal Varma
s7397,Ashu Trikha
s7398,Amanda Micheli
s7399,
s7400,
s7401,Carlos Sedes
s7402,Dan Gilroy
s7403,
s7404,Gustavo Ron
s7405,"Carlos Algara, Alejandro Martinez-Beltran"
s7406,Paco Plaza
s7407,
s7408,Hanung Bramantyo
s7409,Guntur Soeharjanto
s7410,Mir-Jean Bou Chaaya
s7411,N. Linguswamy
s7412,
s7413,Gurinder Chadha
s7414,
s7415,Roger Young
s7416,Brandon Dickerson
s7417,
s7418,
s7419,David L.G. Hughes
s7420,Harvey Lilley
s7421,Philip Barantini
s7422,Theodore Boborol
s7423,Gary Michael Schultz
s7424,
s7425,Haruka Fujita
s7426,
s7427,Marcus Raboy
s7428,"Vir Das, Ajay Bhuyan"
s7429,Marcus Raboy
s7430,Vir Das
s7431,
s7432,
s7433,Pankaj Batra
s7434,Orlando von Einsiedel
s7435,
s7436,P.T. Kunju Muhammad
s7437,Ganesh Kadam
s7438,Sooraj R. Barjatya
s7439,"YÄ±lmaz ErdoÄŸan, Ã–mer Faruk Sorak"
s7440,YÄ±lmaz ErdoÄŸan
s7441,Kushal Srivastava
s7442,
s7443,
s7444,
s7445,Yacine Belhousse
s7446,"Myles Kane, Josh Koury"
s7447,
s7448,Ed Lilly
s7449,Shannon Hartman
s7450,Madonna
s7451,
s7452,Vijay Yelakanti
s7453,
s7454,Bilal Lashari
s7455,Param Gill
s7456,
s7457,Haifaa Al-Mansour
s7458,
s7459,Anu Menon
s7460,Davis Guggenheim
s7461,Rob McKittrick
s7462,
s7463,Ayaan Mukherji
s7464,Robin Swicord
s7465,
s7466,
s7467,Christopher Nolen
s7468,"Marc Francis, Max Pugh"
s7469,Conor Allyn
s7470,"Alex Smith, Andrew J. Smith"
s7471,"Chris Buck, Jennifer Lee, Patrick Osborne, Lauren MacMullan, John Kahrs, Nathan Greno, Byron Howard, Stevie Wermers, Dean Wellins, Kevin Deters, Roger Allers, Mike Gabriel, Mark Henn"
s7472,Linda Mendoza
s7473,"Syrine Boulanouar, Nekfeu"
s7474,
s7475,
s7476,Philip G. Atwell
s7477,HernÃ¡n Zin
s7478,Faraz Haider
s7479,Steven Spielberg
s7480,David MichÃ´d
s7481,John Michael McDonagh
s7482,Hadi El Bagoury
s7483,Jack Zagha Kababie
s7484,
s7485,
s7486,
s7487,
s7488,Olivier Assayas
s7489,
s7490,A. L. Vijay
s7491,Marina Zenovich
s7492,Tiffanie Hsu
s7493,Noam Murro
s7494,
s7495,Bejoy Nambiar
s7496,
s7497,Sidharth Malhotra
s7498,Daniel Yee Heng Chan
s7499,StÃ©phane de Freitas
s7500,
s7501,
s7502,Burhan Qurbani
s7503,Max Joseph
s7504,
s7505,Chris Stokes
s7506,Robert Rodriguez
s7507,Stacie Passon
s7508,David Serrano
s7509,
s7510,Marc Meyers
s7511,Jeremiah Zagar
s7512,Greg MacGillivray
s7513,Ahmed Nader Galal
s7514,
s7515,Alejandro Agresti
s7516,Fritz Ofner
s7517,Antoni Krauze
s7518,Reem Kherici
s7519,Sadeq Behbehani
s7520,Abby Epstein
s7521,
s7522,Chi Fat Chan
s7523,
s7524,Anees Bazmee
s7525,Ashish R. Mohan
s7526,Riccardo Milani
s7527,"Stephen Donnelly, Olly Reid, Jun Falkenstein"
s7528,Abel Ferrara
s7529,Shyam Benegal
s7530,Dallas Jackson
s7531,
s7532,Trevor Ryan
s7533,Shyam Benegal
s7534,
s7535,
s7536,Ziad Doueiri
s7537,Benjamin Weill
s7538,
s7539,StanisÅ‚aw RÃ³Å¼ewicz
s7540,
s7541,
s7542,Michael Fahey
s7543,
s7544,
s7545,
s7546,Dennie Gordon
s7547,Huang Lei
s7548,Megha Ramaswamy
s7549,Shady Hanna
s7550,David Lynch
s7551,Tommy Wirkola
s7552,Kim Dong-kyu
s7553,Liz Garbus
s7554,
s7555,
s7556,
s7557,
s7558,Colin Minihan
s7559,Robert Zemeckis
s7560,Rebecca Harrison
s7561,
s7562,Josh Mendoza
s7563,"Marta Jaenes, Rosa MÃ¡rquez"
s7564,Gurmmeet Singh
s7565,"Kip Andersen, Keegan Kuhn"
s7566,Saket Behl
s7567,
s7568,"Bert Marcus, Cyrus Saidi"
s7569,Ulrike Kofler
s7570,Ross Kauffman
s7571,Lasse HallstrÃ¶m
s7572,
s7573,"Rudy Soedjarwo, Riri Riza"
s7574,Izidore K. Musallam
s7575,Ashutosh Gowariker
s7576,Jeremy Rush
s7577,Shaun Paul Piccinino
s7578,Gonzalo Bendala
s7579,
s7580,"Ritu Sarin, Tenzing Sonam"
s7581,
s7582,
s7583,Seyi Babatope
s7584,
s7585,
s7586,"Heidi Brandenburg, Mathew Orzel"
s7587,Ari Sandel
s7588,Marek Kanievska
s7589,Scott Zabielski
s7590,Noah Baumbach
s7591,Diego Pignataro
s7592,Chandra Liow
s7593,"Pablo Stoll, Juan Pablo Rebella"
s7594,Maroun Baghdadi
s7595,Paul Raschid
s7596,Michael Curtiz
s7597,Alexandre Espigares
s7598,Elizabeth Wood
s7599,
s7600,Benjamin Turner
s7601,
s7602,
s7603,
s7604,Marcus Raboy
s7605,John Fortenberry
s7606,
s7607,
s7608,Drew Stone
s7609,Jota Linares
s7610,Martin Scorsese
s7611,
s7612,"Sabaah Folayan, Damon Davis"
s7613,
s7614,"Milla Harrison-Hansley, Alicky Sussman"
s7615,Dhruv Dhawan
s7616,Tudor Giurgiu
s7617,"Frank Capra, Anatole Litvak"
s7618,
s7619,
s7620,Nick Moore
s7621,
s7622,Andy Tennant
s7623,
s7624,Barry Sonnenfeld
s7625,Paul Dano
s7626,Fritz BÃ¶hm
s7627,Morgan Matthews
s7628,Zsolt PÃ¡lfi
s7629,Mel Stuart
s7630,Joe Swanberg
s7631,
s7632,"Michael Spierig, Peter Spierig"
s7633,Amy Poehler
s7634,Pascale Lamche
s7635,
s7636,John Duigan
s7637,Evgeny Afineevsky
s7638,
s7639,Debra Granik
s7640,
s7641,Adrian Teh
s7642,Zach Braff
s7643,Theo Davies
s7644,Steve Bencich
s7645,Sung Do-jun
s7646,
s7647,Adrian Murray
s7648,Cosima Spender
s7649,Omoni Oboli
s7650,Omoni Oboli
s7651,
s7652,
s7653,Bart Freundlich
s7654,
s7655,Patryk Vega
s7656,
s7657,Shaun Mir
s7658,"Kate Mulleavy, Laura Mulleavy"
s7659,Barak Goodman
s7660,Alex Zamm
s7661,
s7662,
s7663,Laura Terruso
s7664,
s7665,
s7666,Kranthi Madhav
s7667,Iginio Straffi
s7668,Oliver Stone
s7669,
s7670,
s7671,
s7672,Storm Theunissen
s7673,
s7674,David Guy Levy
s7675,
s7676,Yasir Nawaz
s7677,Mikhil Musale
s7678,
s7679,
s7680,John Huston
s7681,Wyatt Cenac
s7682,Lawrence Kasdan
s7683,
s7684,Sherif Arafa
s7685,"Hemant Gaba, Pratim D. Gupta, Sudhish Kamath, Nalan Kumarasamy, Anu Menon, Sandeep Mohan, Qaushiq Mukherjee, Rajshree Ojha, Raja Sen, Abhinav Shiv Tiwari, Suparn Verma"
s7686,Christopher Louie
s7687,Pierre Deschamps
s7688,"Jovanka Vuckovic, Annie Clark, Roxanne Benjamin, Karyn Kusama"
s7689,Rob Cohen
s7690,Lee Tamahori
s7691,Alfonso CuarÃ³n
s7692,N. Chandra
s7693,
s7694,Subhash Ghai
s7695,Umesh Mehra
s7696,Ksshitij Chaudhary
s7697,Sangeeth Sivan
s7698,Kedar Shinde
s7699,
s7700,
s7701,Abu Bakr Shawky
s7702,Sooni Taraporevala
s7703,
s7704,
s7705,Christian De Vita
s7706,Peyton Reed
s7707,Saratswadee Wongsomphet
s7708,Saratswadee Wongsomphet
s7709,Kirati Nakintanon
s7710,
s7711,Karen Maine
s7712,
s7713,
s7714,Mark Risley
s7715,Kevin Smith
s7716,
s7717,
s7718,
s7719,Y. Joon Chung
s7720,Yoo Byung-jae
s7721,
s7722,Lee Toland Krieger
s7723,Amanda Raymond
s7724,James Brown
s7725,Kenny Young
s7726,
s7727,Ivona Juka
s7728,Cathy Garcia-Molina
s7729,Dennis Dugan
s7730,Brent Bonacorso
s7731,
s7732,Tolga Ã–rnek
s7733,Antoinette Jadaone
s7734,
s7735,Salvador Espinosa
s7736,
s7737,Jason Reitman
s7738,Mu Chu
s7739,
s7740,Funke Akindele
s7741,
s7742,Liu Kuang-hui
s7743,Miguel Ãngel Vivas
s7744,
s7745,Neville Shah
s7746,Raja Gosnell
s7747,
s7748,Mohamed Diab
s7749,Ahmed Nader Galal
s7750,
s7751,
s7752,Daniel MonzÃ³n
s7753,
s7754,
s7755,Mani Ratnam
s7756,
s7757,
s7758,Michael Blieden
s7759,Kevin Smith
s7760,
s7761,Wael Ihsan
s7762,Peter DeLuise
s7763,Chandra Prakash Dwivedi
s7764,Avadhoot Gupte
s7765,Aanand Rai
s7766,Robert O. Peters
s7767,
s7768,
s7769,Anjum Shahzad
s7770,Zoya Akhtar
s7771,Majid Al Ansari
s7772,Floyd Russ
s7773,Oskar Santos
s7774,"Rodrigo Guardiola, Gabriel Cruz Rivas"
s7775,David Fincher
s7776,
s7777,Satyajit Bhatkal
s7778,
s7779,Ruben Fleischer
s7780,
s7781,Shlok Sharma
s7782,Peter Hewitt
s7783,Josef Fares
s7784,Mozez Singh
s7785,
s7786,
s7787,Sam Dunn
